"","Sampleid","Purity","Ploidy","Num.Variants","Median.Coverage","AUC.AR","AUC.POSTERIOR.SOMATIC","Callrate","Accuracy.Somatic","Accuracy.Germline","TMB.AR"
"148","TCGA-55-7994-01",0.52,3.00649479189822,1386,84,0.742057632769707,0.875745925900725,0.697691197691198,0.929025423728814,0.991525423728814,33.2275842828094
"149","TCGA-55-7995-01",0.43,2.65398301075106,617,84,0.717442753957277,0.842646380820655,0.73581847649919,0.876651982378855,0.955947136563877,15.8608694928656
"150","TCGA-55-8085-01",0.54,2.1827203426084,343,90,0.861711188540457,0.925435540069686,0.807580174927114,0.970260223048327,0.95910780669145,8.76136400448818
"151","TCGA-55-8087-01",0.79,2.00174633155212,157,97,0.919808201058201,0.933862433862434,0.770700636942675,0.982758620689655,0.896551724137931,1.59251223908994
"152","TCGA-55-8089-01",0.3,1.88837783385948,1192,91,0.975876288659794,0.976314901593252,0.959731543624161,0.988636363636364,0.995629370629371,40.5296597043632
"153","TCGA-55-8090-01",0.32,1.63972345383595,196,89,0.902876420454546,0.889322916666667,0.897959183673469,0.897727272727273,0.965909090909091,3.39852944153443
"154","TCGA-55-8091-01",0.44,1.98714854606525,135,71,0.9233708769107,0.891794046661303,0.844444444444444,0.964912280701754,0.964912280701754,1.79841566324127
"155","TCGA-55-8092-01",0.38,3.26498116194487,628,102,0.870677584963299,0.918197632483347,0.831210191082803,0.919540229885057,0.978927203065134,18.8249668136711
"156","TCGA-55-8094-01",0.79,2.88591975076696,470,78,0.728302075019952,0.822101955307263,0.54468085106383,0.87890625,0.96875,10.4558272217649
"157","TCGA-55-8096-01",0.25,2.65607452723517,258,91,0.93965258159524,0.94951012802789,0.926356589147287,1,0.945606694560669,6.15701312419556
"158","TCGA-55-8097-01",0.35,1.98683065054116,225,107,0.958865546218487,0.937226890756302,0.902222222222222,0.935960591133005,0.980295566502463,3.57528426518811
"159","TCGA-55-8203-01",0.33,3.69999084018339,466,68,0.932142145135566,0.940415669856459,0.821888412017167,0.963446475195822,0.984334203655353,14.1604062968773
"160","TCGA-55-8204-01",0.31,1.8909401629696,302,103.5,0.977295918367347,0.979234693877551,0.947019867549669,0.988970588235294,0.992647058823529,7.35444714988446
"161","TCGA-55-8205-01",0.21,2.34894917241364,627,79,0.960905349794239,0.966462525517644,0.942583732057416,0.963604852686308,0.987868284228769,20.3469546027236
"162","TCGA-55-8206-01",0.46,3.27212248213424,164,75.5,0.954244604316547,0.953669064748201,0.731707317073171,1,0.966666666666667,2.19162346397424
"163","TCGA-55-8207-01",0.56,3.01932910140267,360,89,0.75941200953498,0.850240266374059,0.686111111111111,0.863636363636364,0.979338842975207,8.13898738843649
"164","TCGA-55-8208-01",0.16,2.59108893590221,463,136,0.992654508611955,0.988855116514691,0.995680345572354,1,0.991323210412148,12.2427526873283
"165","TCGA-55-8301-01",0.28,2.36773942599993,415,139,0.982860163092721,0.981954092419209,0.96144578313253,0.994949494949495,0.992424242424242,10.0636976729653
"166","TCGA-55-8302-01",0.29,2.40126013111855,760,139,0.970060860928552,0.973162021090002,0.935526315789474,0.96045197740113,0.985875706214689,22.7587034751235
"167","TCGA-55-8505-01",0.28,1.66554689590276,173,75,0.960964408725603,0.96249521622656,0.947976878612717,0.99390243902439,0.963414634146341,2.96480449376978
"168","TCGA-55-8506-01",0.47,1.97105911614153,1506,81,0.890715448348448,0.924073870103169,0.784196547144754,0.886222222222222,0.993777777777778,47.4233263203608
"169","TCGA-55-8507-01",0.6,2.75054082435426,862,80,0.745684523809524,0.852261904761905,0.773781902552204,0.895052473763118,0.971514242878561,24.5760940090422
"170","TCGA-55-8508-01",0.33,3.94063542946094,374,85,0.912418711978183,0.94381012316821,0.716577540106952,0.985074626865672,0.962686567164179,7.88968470838136
"171","TCGA-55-8510-01",0.27,2.8035386279284,346,95,0.945784825371337,0.95989562424729,0.852601156069364,0.975862068965517,0.986206896551724,10.2824081903006
"172","TCGA-55-8511-01",0.26,3.20475115171284,620,108.5,0.979120750684566,0.980147599011554,0.890322580645161,0.979667282809612,0.992606284658041,18.8482946786223
"173","TCGA-55-8512-01",0.35,1.95144091824644,177,79,0.982998084291188,0.98132183908046,0.96045197740113,0.993975903614458,0.981927710843373,2.0466973728332
"174","TCGA-55-8513-01",0.27,1.9970055945103,127,98,0.986344537815126,0.977415966386555,1,1,0.968503937007874,1.04820745861776
"175","TCGA-55-8514-01",0.54,3.13377842425644,342,88,0.745441988950276,0.921512430939227,0.722222222222222,0.971544715447154,0.963414634146341,7.1391773751553
"176","TCGA-55-8614-01",0.33,2.10385039818783,321,98,0.921713082901554,0.931792422279793,0.903426791277259,0.906896551724138,0.972413793103448,8.01773834085061
"177","TCGA-55-8615-01",0.61,4.96088001474545,210,97,0.781340711175617,0.820936139332366,0.7,0.918367346938776,0.918367346938776,4.33514936904105
"178","TCGA-55-8616-01",0.38,2.04119265500375,505,77,0.811433011433011,0.905649905649906,0.82970297029703,0.860576923076923,0.973557692307692,13.8935943049088
"179","TCGA-55-8619-01",0.15,1.9976324484397,123,109,0.981900452488688,0.98868778280543,1,1,0.983471074380165,1.22184904716258
"180","TCGA-55-8620-01",0.6,2.65131393607248,511,95,0.719369271060672,0.898581405499782,0.767123287671233,0.887755102040816,0.971938775510204,11.7211571258591
"181","TCGA-55-8621-01",0.46,2.00183431290713,197,112,0.983357193987115,0.983774755428299,0.979695431472081,1,0.952380952380952,3.2242277855377
"182","TCGA-55-A48X-01",0.26,1.8249626860828,403,66,0.982654933405817,0.982688910029899,0.975186104218362,0.992042440318302,0.994694960212202,13.5907454070831
"183","TCGA-55-A48Y-01",0.32,2.02971865085912,389,66,0.995041412380122,0.99716652136007,0.966580976863753,0.99468085106383,0.997340425531915,12.8820335650874
"184","TCGA-55-A48Z-01",0.27,3.38167333633925,160,87.5,0.949887387387387,0.943918918918919,0.83125,0.984615384615385,0.961538461538462,2.95952042882027
"185","TCGA-55-A490-01",0.54,3.35846042491066,1007,70,0.821066591422122,0.889717832957111,0.671300893743793,0.886877828054299,0.990950226244344,35.7193358182132
"186","TCGA-55-A491-01",0.37,2.08712145673863,385,71,0.896003401360544,0.922108843537415,0.805194805194805,0.909677419354839,0.97741935483871,10.668179282783
"187","TCGA-55-A492-01",0.43,1.87312424093682,386,64,0.941606186416506,0.939308465122175,0.886010362694301,0.882352941176471,0.987616099071207,10.9276347741622
"188","TCGA-55-A493-01",0.21,1.83864631481141,369,65,0.977278465034082,0.979582176218127,0.97289972899729,0.991643454038997,0.983286908077994,11.3311941209584
"189","TCGA-55-A494-01",0.72,3.69229434926549,299,87,0.722246189243601,0.819959735404084,0.602006688963211,0.88135593220339,0.966101694915254,5.98551930795725
"190","TCGA-55-A4DF-01",0.41,3.31488263081897,795,92,0.818187290808832,0.892075417178357,0.818867924528302,0.9390625,0.9734375,24.2223061223171
"191","TCGA-55-A4DG-01",0.39,3.67040690486964,612,65.5,0.756289187949228,0.870851812203701,0.745098039215686,0.904867256637168,0.97787610619469,20.3915732726875
"192","TCGA-55-A57B-01",0.23,2.39975503891609,180,58,0.970835455934794,0.972745797249108,0.944444444444444,1,0.964071856287425,2.52170912515172
"193","TCGA-62-8394-01",0.55,2.64163349655656,262,106,0.950970936213992,0.949074074074074,0.748091603053435,0.994652406417112,0.935828877005348,5.78494373432744
"194","TCGA-62-8395-01",0.63,1.90895987859364,226,84,0.965338827838828,0.957509157509158,0.871681415929204,0.979695431472081,0.964467005076142,3.32463475392584
"195","TCGA-62-8397-01",0.65,3.41475905237278,156,79,0.589676113360324,0.845748987854251,0.698717948717949,0.961538461538462,0.913461538461538,2.00640398724715
"196","TCGA-62-8398-01",0.45,4.75376828068125,207,82,0.771221532091097,0.898114852348262,0.739130434782609,0.972972972972973,0.945945945945946,3.15686682972689
"197","TCGA-62-8399-01",0.55,2.3912566448709,578,93,0.809558552346744,0.908294982601863,0.704152249134948,0.952261306532663,0.974874371859296,14.7999248959035
"198","TCGA-62-8402-01",0.54,4.4931371099854,181,79,0.647464983231407,0.842572499506806,0.596685082872928,0.970588235294118,0.901960784313726,3.24019017354308
"199","TCGA-62-A46O-01",0.72,2.93642952976475,720,59,0.588470319634703,0.679007774898186,0.504166666666667,0.598265895953757,0.971098265895954,14.8504532678467
"200","TCGA-62-A46P-01",0.62,2.06626787316626,308,60,0.836598032069971,0.866481413994169,0.782467532467532,0.863070539419087,0.95850622406639,7.97231577866965
"201","TCGA-62-A46R-01",0.41,2.93330451080402,247,59,0.901288659793814,0.948625429553265,0.748987854251012,0.993975903614458,0.957831325301205,6.7549239422054
"202","TCGA-62-A46S-01",0.55,2.26122454739488,216,78.5,0.872112068965517,0.9125,0.856481481481482,0.92972972972973,0.940540540540541,4.65868665227448
"203","TCGA-62-A46U-01",0.31,1.98633903577616,171,74,0.98652376910017,0.985144312393888,0.964912280701754,0.993589743589744,0.955128205128205,3.12161328686854
"204","TCGA-62-A46V-01",0.47,1.89217887543431,178,72.5,0.921286031042129,0.956023651145602,0.825842696629214,0.993055555555556,0.951388888888889,3.22243010131747
"205","TCGA-62-A46Y-01",0.25,1.75498850002273,178,94.5,0.964889181479043,0.96181698485846,0.98314606741573,0.971428571428571,0.971428571428571,2.07379729232154
"206","TCGA-62-A470-01",0.57,3.01241551483302,228,89,0.807751623376623,0.928571428571429,0.732456140350877,0.994011976047904,0.952095808383233,4.3472749088813
"207","TCGA-62-A471-01",0.42,3.12533569599577,216,77,0.809811827956989,0.928405017921147,0.763888888888889,0.938650306748466,0.975460122699387,4.96461888282382
"208","TCGA-62-A472-01",0.38,1.78088372729432,155,60,0.918773704171934,0.922671723556679,0.838709677419355,0.930769230769231,0.976923076923077,3.03329611226229
"209","TCGA-64-1679-01",0.32,1.81479647294481,518,79,0.971405507424336,0.97933010437274,0.874517374517375,0.955849889624724,0.997792494481236,16.875392643834
"210","TCGA-64-1681-01",0.39,3.15838226462582,202,70.5,0.945229452942702,0.952035260565206,0.811881188118812,0.993589743589744,0.948717948717949,4.16573602696314
"211","TCGA-64-5774-01",0.7,2.86833772870513,278,66.5,0.627570910068558,0.814760048393601,0.629496402877698,0.906832298136646,0.937888198757764,4.48916476247829
"212","TCGA-64-5775-01",0.68,3.39561658648704,441,64,0.676644617065178,0.821610632358296,0.54421768707483,0.853333333333333,0.955555555555556,9.169354407746
"213","TCGA-64-5778-01",0.52,1.79105182656255,427,66,0.833388266315096,0.889364974730828,0.768149882903981,0.88785046728972,0.978193146417445,14.0322269498174
"214","TCGA-64-5779-01",0.44,3.04834803827811,359,68,0.805491824174223,0.918824429148913,0.766016713091922,0.966911764705882,0.966911764705882,9.86947470169513
"215","TCGA-64-5781-01",0.36,1.88386803987144,936,62,0.898040672300121,0.925434116445352,0.888888888888889,0.950721153846154,0.989182692307692,36.5737154067469
"216","TCGA-64-5815-01",0.34,1.98310811514659,285,64,0.98779574722971,0.99570729759409,0.96140350877193,0.989051094890511,0.989051094890511,6.43596807610354
"217","TCGA-69-7760-01",0.64,3.2513104546106,185,60,0.8155002891845,0.863938692886061,0.67027027027027,0.951612903225806,0.919354838709677,3.69729347609453
"218","TCGA-69-7761-01",0.24,1.81900412900442,106,56.5,0.98125,0.983333333333333,0.962264150943396,1,0.980392156862745,1.59450356159645
"219","TCGA-69-7763-01",0.33,2.66533012749826,169,66,0.940632832080201,0.945958646616541,0.804733727810651,0.992647058823529,0.941176470588235,3.99793080290692
"220","TCGA-69-7764-01",0.58,3.34886941778129,203,78,0.754081632653061,0.792176870748299,0.665024630541872,0.911111111111111,0.925925925925926,3.26568086646911
"221","TCGA-69-7765-01",0.31,2.13039231235958,713,77,0.96559340839977,0.969656653242377,0.918653576437588,0.970992366412214,0.990839694656489,21.7059866381179
"222","TCGA-69-7973-01",0.52,3.28968511124745,291,71,0.820588235294118,0.869227029654837,0.666666666666667,0.95360824742268,0.943298969072165,6.59570224804027
"223","TCGA-69-7974-01",0.3,3.5888785176051,543,81,0.906329007247598,0.954670908478004,0.826887661141805,0.964735516372796,0.982367758186398,15.8300758492658
"224","TCGA-69-7978-01",0.18,2.05191906929289,641,93,0.983641924285006,0.978227806248967,0.97191887675507,0.985553772070626,0.990369181380417,20.2544527422112
"225","TCGA-69-7979-01",0.57,4.54147922117697,1302,81,0.711878721942281,0.831388857077416,0.703533026113671,0.844978165938865,0.986899563318777,36.407980310382
"226","TCGA-69-7980-01",0.54,3.72993646098178,771,81,0.731303179579042,0.856848233436255,0.608300907911803,0.908315565031983,0.978678038379531,21.3195706841138
"227","TCGA-69-8253-01",0.39,3.1087962532062,303,70,0.947724506039891,0.948590692012361,0.841584158415842,0.98406374501992,0.960159362549801,6.14603255847387
"228","TCGA-69-8254-01",0.43,1.97784508738436,364,76,0.984012335659796,0.989071038251366,0.945054945054945,0.997093023255814,0.991279069767442,4.09848409832635
"229","TCGA-69-8255-01",0.35,3.31138256539267,392,76,0.874667258207631,0.934921251109139,0.721938775510204,0.964028776978417,0.982014388489209,10.1687826048584
"230","TCGA-71-6725-01",0.58,2.66100194734762,341,85,0.846413756188947,0.928743476515456,0.756598240469208,0.984189723320158,0.940711462450593,5.89209244846093
"231","TCGA-73-7498-01",0.42,3.95592905053482,225,88,0.904878257887517,0.93252743484225,0.848888888888889,0.968586387434555,0.952879581151832,3.96496731104728
"232","TCGA-73-7499-01",0.4,3.04239642328049,192,88,0.863419969119918,0.886387030365414,0.78125,0.96,0.9,4.15296049400924
"233","TCGA-73-A9RS-01",0.6,2.78083725534145,853,62,0.752351473713388,0.877704887739074,0.705744431418523,0.919463087248322,0.981543624161074,24.6132326444879
"234","TCGA-75-5146-01",0.53,1.79108087199074,274,68.5,0.916925159325475,0.94348880491794,0.813868613138686,0.95852534562212,0.972350230414747,6.37591795221969
"235","TCGA-75-5147-01",0.36,3.08822188631386,137,65,0.895225464190981,0.9157824933687,0.781021897810219,0.980582524271845,0.932038834951456,2.89427683660107
"236","TCGA-75-6214-01",0.55,2.65856615809503,770,116,0.749233096828047,0.829997913188648,0.745454545454545,0.830088495575221,0.975221238938053,17.3181451323217
"237","TCGA-75-7025-01",0.3,1.83060717640249,153,58,0.98078165374677,0.977713178294574,0.888888888888889,0.985294117647059,0.985294117647059,2.11256793886456
"238","TCGA-75-7027-01",0.59,3.08023997648152,318,115.5,0.666144200626959,0.872189879086431,0.735849056603774,0.913793103448276,0.948275862068966,6.48690695392195
"240","TCGA-75-7031-01",0.46,4.05197869418195,339,69,0.811024217008576,0.883713022781367,0.672566371681416,0.97737556561086,0.936651583710407,8.34245364709776
"241","TCGA-78-7145-01",0.61,3.46621077171617,268,67,0.729238258877434,0.86426116838488,0.619402985074627,0.932432432432432,0.959459459459459,6.73094982105464
"242","TCGA-78-7146-01",0.67,2.7543557342586,407,66,0.780244625648629,0.89936990363232,0.665847665847666,0.924901185770751,0.980237154150198,10.6365107989975
"243","TCGA-78-7147-01",0.61,3.09177975505759,384,64,0.814357952804168,0.882814894269078,0.661458333333333,0.925,0.970833333333333,11.490450813689
"244","TCGA-78-7148-01",0.35,2.05220395762738,292,67,0.833279465632407,0.828862314156432,0.852739726027397,0.805785123966942,0.942148760330578,7.81112160378271
"245","TCGA-78-7149-01",0.56,3.37968380063547,247,83,0.885602678571429,0.955422794117647,0.720647773279352,0.98876404494382,0.98314606741573,5.83171366697546
"246","TCGA-78-7150-01",0.45,3.03987736617384,428,62,0.805181149029729,0.919223783577096,0.724299065420561,0.933333333333333,0.983333333333333,11.2922963360064
"247","TCGA-78-7152-01",0.53,2.00003725445714,338,81,0.95546218487395,0.963655462184874,0.911242603550296,0.987012987012987,0.974025974025974,7.45750128208759
"248","TCGA-78-7153-01",0.24,2.35613292178598,191,67,0.967674315975287,0.956310679611651,0.973821989528796,0.946236559139785,0.989247311827957,4.10863961147427
"249","TCGA-78-7154-01",0.51,3.91236730664876,340,67.5,0.728333333333333,0.902234432234432,0.617647058823529,0.942857142857143,0.976190476190476,8.4422822467605
"250","TCGA-78-7155-01",0.79,2.50764356190349,1171,66,0.459511306398028,0.701468224198907,0.534585824081981,0.678913738019169,0.985623003194888,20.5010170304936
"251","TCGA-78-7156-01",0.78,1.98877325445107,417,138,0.849779011203618,0.877531092609724,0.776978417266187,0.910493827160494,0.959876543209877,8.52753399762475
"252","TCGA-78-7158-01",0.84,2.10063400909288,335,59,0.806995392521708,0.834396597554492,0.576119402985075,0.885714285714286,0.971428571428571,7.13413311721666
"253","TCGA-78-7159-01",0.37,2.47562960858681,387,61,0.878571428571429,0.901790328534515,0.86046511627907,0.821086261980831,0.987220447284345,10.8612354531085
"254","TCGA-78-7160-01",0.16,2.09944307339752,183,65,0.989723094490437,0.990008564087925,0.994535519125683,1,0.988505747126437,3.59918701563691
"255","TCGA-78-7161-01",0.72,3.30724261679671,236,65,0.69840864296664,0.773414117818819,0.563559322033898,0.834586466165414,0.954887218045113,4.64203082029121
"256","TCGA-78-7162-01",0.27,2.08617313056252,166,81,0.990232079905993,0.987074030552291,0.987951807228916,1,0.975609756097561,3.5297479949703
"257","TCGA-78-7163-01",0.67,2.52791516664601,169,80,0.951772934287573,0.967957059206246,0.834319526627219,0.99290780141844,0.936170212765957,3.32960326366928
"258","TCGA-78-7166-01",0.53,2.04801124768019,283,75,0.906612244897959,0.943673469387755,0.886925795053004,0.971774193548387,0.975806451612903,7.19279350593501
"259","TCGA-78-7167-01",0.77,3.66736338539691,316,82,0.815604036304188,0.79632448277806,0.550632911392405,0.948275862068966,0.827586206896552,5.70071295504352
"260","TCGA-78-7220-01",0.59,2.67350993051735,799,76,0.630145909327775,0.850866336633663,0.739674593241552,0.850987432675045,0.969479353680431,17.221859538666
"261","TCGA-78-7535-01",0.58,2.80588084004367,265,76,0.668239898699206,0.863934614941867,0.709433962264151,0.941489361702128,0.930851063829787,5.40347934666686
"262","TCGA-78-7536-01",0.75,3.08667785862174,611,71,0.645965522513569,0.776708584970568,0.5810147299509,0.805633802816901,0.980281690140845,14.118333788325
"263","TCGA-78-7537-01",0.63,2.05116498068906,213,90,0.913458913458914,0.923741923741924,0.835680751173709,0.908571428571429,0.96,3.94816191254077
"264","TCGA-78-7539-01",0.49,3.41799864612855,531,78,0.902200402224062,0.918017271974447,0.751412429378531,0.946666666666667,0.984,15.9444301945914
"265","TCGA-78-7540-01",0.55,1.96985441846828,268,68,0.979335433543354,0.98964896489649,0.947761194029851,1,0.988188976377953,9.15660525160713
"266","TCGA-78-7542-01",0.33,4.69336077077296,394,72,0.732754699818072,0.865145542753184,0.738578680203046,0.886446886446886,0.970695970695971,9.8150073643714
"267","TCGA-78-7633-01",0.7,2.19488935383763,276,74.5,0.864142416225749,0.934413580246914,0.818840579710145,0.982300884955752,0.955752212389381,7.20435368490162
"268","TCGA-78-8640-01",0.34,2.74341707873478,769,85,0.936018835792109,0.959178857951864,0.850455136540962,0.973684210526316,0.990712074303406,24.0194148930581
"270","TCGA-78-8655-01",0.58,2.16013092344985,203,74,0.860757211538462,0.935456730769231,0.832512315270936,0.968553459119497,0.962264150943396,3.37160733448732
"271","TCGA-78-8660-01",0.2,1.8459408709619,329,119,0.995226234952262,0.996056454960565,0.981762917933131,0.993808049535604,0.996904024767802,8.70833933151562
"272","TCGA-78-8662-01",0.77,2.66131988841859,972,81,0.529806659505908,0.824078830616915,0.63477366255144,0.815235008103728,0.991896272285251,20.4375624384852
"273","TCGA-80-5607-01",0.48,2.02860520991489,278,80,0.969053365513542,0.953392330383481,0.928057553956835,0.972868217054264,0.972868217054264,5.24465549937156
"274","TCGA-80-5608-01",0.41,2.99596956119344,466,81.5,0.634679484082895,0.644594464035554,0.935622317596567,0.992924528301887,0.858490566037736,15.4589748207567
"275","TCGA-80-5611-01",0.49,3.09480118690462,277,62,0.782983193277311,0.910444177671068,0.646209386281588,0.958579881656805,0.976331360946746,7.04247985434615
"276","TCGA-83-5908-01",0.29,3.01200757114139,286,73,0.944992035045799,0.957263042612505,0.881118881118881,0.976190476190476,0.968253968253968,7.46675958634152
"277","TCGA-86-6851-01",0.3,3.25255606147547,896,70,0.831534451176553,0.841529284674275,0.872767857142857,0.950127877237852,0.962915601023018,31.5736498692188
"278","TCGA-86-7701-01",0.4,3.96829622223074,778,84,0.959617024067152,0.963945176732901,0.903598971722365,0.982930298719772,0.987197724039829,26.2893639796029
"279","TCGA-86-7714-01",0.66,1.9361898763492,276,54.5,0.881928066037736,0.908608490566038,0.746376811594203,0.975728155339806,0.91747572815534,4.23164118903694
"280","TCGA-86-7953-01",0.32,3.28082083086344,191,88,0.952152317880795,0.963079470198675,0.821989528795812,1,0.955414012738854,2.93992840612847
"281","TCGA-86-7954-01",0.34,4.0399734831884,329,76,0.914494596312778,0.923908259572595,0.872340425531915,0.964143426294821,0.968127490039841,9.32122852554293
"282","TCGA-86-7955-01",0.69,3.19558727085897,370,82.5,0.514345977434799,0.756905152499247,0.632432432432432,0.790598290598291,0.957264957264957,6.50678669070438
"283","TCGA-86-8054-01",0.7,2.89437735609114,318,80.5,0.638601398601399,0.785694305694306,0.663522012578616,0.886255924170616,0.895734597156398,6.21321942530864
"284","TCGA-86-8055-01",0.25,2.57431329315225,212,88,0.953947368421053,0.951300665456745,0.877358490566038,0.983870967741935,0.935483870967742,3.86547772837543
"285","TCGA-86-8056-01",0.53,1.93956032098946,343,92,0.925794530672579,0.938322246858832,0.915451895043732,0.987261146496815,0.968152866242038,9.03257756898296
"286","TCGA-86-8073-01",0.36,1.9159732537246,1465,92,0.940411891041317,0.94762051587386,0.961092150170648,0.983882783882784,0.98974358974359,49.3623159492102
"287","TCGA-86-8074-01",0.55,2.53271781803935,147,51,0.818076599326599,0.897306397306397,0.571428571428571,0.988095238095238,0.94047619047619,3.73212715779901
"288","TCGA-86-8075-01",0.43,2.43545185963919,137,53,0.913988095238095,0.925,0.737226277372263,0.99009900990099,0.881188118811881,3.47483196581321
"289","TCGA-86-8076-01",0.15,2.22119951914413,176,81.5,0.971512605042017,0.980672268907563,0.994318181818182,1,0.976331360946746,2.85820770068849
"290","TCGA-86-8278-01",0.5,1.82674706118681,238,73.5,0.98092280390417,0.984250221827862,0.915966386554622,1,0.958333333333333,5.18052231116577
"291","TCGA-86-8279-01",0.56,3.75441435316883,509,73,0.608419526816205,0.83679335675503,0.656188605108055,0.88855421686747,0.97289156626506,10.4962314385886
"292","TCGA-86-8280-01",0.39,2.41907326705166,211,103,0.959104518236255,0.962370713119216,0.853080568720379,0.994444444444444,0.927777777777778,3.53510536381537
"293","TCGA-86-8281-01",0.5,2.09892899413078,384,135,0.951589423648247,0.968003565062389,0.932291666666667,0.988505747126437,0.982758620689655,7.93481884411838
"294","TCGA-86-8358-01",0.52,3.77011080906522,889,75,0.639480337078652,0.684058988764045,0.606299212598425,0.560296846011132,0.98330241187384,18.4668508635111
"295","TCGA-86-8359-01",0.4,3.18320430287015,293,79,0.824281377478418,0.922089934541315,0.767918088737201,0.977777777777778,0.951111111111111,6.37060730699664
